camera_id,image_id,car_count,bus_count,truck_count,motorcycle_count,vehicle_count,congestion_level,model_name,conf,imgsz,analyzed_at
TCM207,TCM207_1,12,0,0,0,12,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:27:17
TCM207,TCM207_2,3,0,0,0,3,green,yolo26n.pt,0.4,1280,2026-06-01T18:27:18
TCM207,TCM207_3,8,0,1,0,9,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:27:18
TCM208,TCM208_0,3,0,0,0,3,green,yolo26n.pt,0.4,1280,2026-06-01T18:27:18
TCM208,TCM208_1,2,0,0,0,2,green,yolo26n.pt,0.4,1280,2026-06-01T18:27:18
TCM208,TCM208_2,5,0,0,0,5,green,yolo26n.pt,0.4,1280,2026-06-01T18:27:19
TCM208,TCM208_3,1,0,0,0,1,green,yolo26n.pt,0.4,1280,2026-06-01T18:27:19
TCM209,TCM209_0,14,0,0,0,14,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:27:19
TCM209,TCM209_1,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:27:19
TCM209,TCM209_2,4,0,0,0,4,green,yolo26n.pt,0.4,1280,2026-06-01T18:27:20
TCM209,TCM209_3,1,0,0,0,1,green,yolo26n.pt,0.4,1280,2026-06-01T18:27:20
TCM210,TCM210_0,14,0,0,0,14,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:27:20
TCM210,TCM210_1,10,0,1,0,11,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:27:20
TCM210,TCM210_2,5,0,1,0,6,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:27:21
TCM210,TCM210_3,15,0,0,0,15,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:27:21
TCM211,TCM211_0,10,0,0,0,10,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:27:21
TCM211,TCM211_1,3,0,0,0,3,green,yolo26n.pt,0.4,1280,2026-06-01T18:27:21
TCM211,TCM211_2,10,0,1,0,11,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:27:22
TCM211,TCM211_3,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:27:22
TCM212,TCM212_0,11,0,0,0,11,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:27:22
TCM212,TCM212_1,3,0,0,0,3,green,yolo26n.pt,0.4,1280,2026-06-01T18:27:23
TCM212,TCM212_2,11,0,0,0,11,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:27:23
TCM212,TCM212_3,8,0,0,0,8,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:27:23
TCM213,TCM213_0,3,0,0,0,3,green,yolo26n.pt,0.4,1280,2026-06-01T18:27:23
TCM213,TCM213_1,7,0,0,0,7,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:27:24
TCM213,TCM213_2,2,0,0,0,2,green,yolo26n.pt,0.4,1280,2026-06-01T18:27:24
TCM213,TCM213_3,7,0,0,0,7,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:27:24
TCM214,TCM214_0,14,0,1,0,15,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:27:24
TCM214,TCM214_1,11,0,1,0,12,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:27:25
TCM214,TCM214_2,14,0,0,0,14,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:27:25
TCM214,TCM214_3,14,0,2,0,16,red,yolo26n.pt,0.4,1280,2026-06-01T18:27:25
TCM215,TCM215_0,1,0,0,0,1,green,yolo26n.pt,0.4,1280,2026-06-01T18:27:25
TCM215,TCM215_1,2,0,0,0,2,green,yolo26n.pt,0.4,1280,2026-06-01T18:27:25
TCM215,TCM215_2,5,0,0,0,5,green,yolo26n.pt,0.4,1280,2026-06-01T18:27:26
TCM215,TCM215_3,3,0,0,0,3,green,yolo26n.pt,0.4,1280,2026-06-01T18:27:26
TCM216,TCM216_0,8,0,1,0,9,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:27:26
TCM216,TCM216_1,5,1,2,0,8,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:27:26
TCM216,TCM216_2,9,0,0,0,9,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:27:27
TCM216,TCM216_3,10,2,0,0,12,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:27:27
TCM217,TCM217_0,7,0,0,0,7,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:27:27
TCM217,TCM217_1,3,0,0,0,3,green,yolo26n.pt,0.4,1280,2026-06-01T18:27:27
TCM217,TCM217_2,12,0,1,0,13,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:27:28
TCM217,TCM217_3,3,0,0,0,3,green,yolo26n.pt,0.4,1280,2026-06-01T18:27:28
TCM218,TCM218_0,7,0,0,0,7,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:27:28
TCM218,TCM218_1,11,0,1,0,12,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:27:29
TCM218,TCM218_2,7,0,0,0,7,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:27:29
TCM218,TCM218_3,13,0,0,0,13,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:27:29
TCM219,TCM219_0,3,0,0,0,3,green,yolo26n.pt,0.4,1280,2026-06-01T18:27:29
TCM219,TCM219_1,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:27:30
TCM219,TCM219_2,3,0,0,0,3,green,yolo26n.pt,0.4,1280,2026-06-01T18:27:30
TCM219,TCM219_3,6,0,0,1,7,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:27:30
TCM220,TCM220_0,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:27:31
TCM220,TCM220_1,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:27:31
TCM220,TCM220_2,3,0,0,0,3,green,yolo26n.pt,0.4,1280,2026-06-01T18:27:31
TCM220,TCM220_3,0,0,2,0,2,green,yolo26n.pt,0.4,1280,2026-06-01T18:27:32
